,iter_norm_1_acc,iter_norm_1_val_acc,iter_norm_1_loss,iter_norm_1_val_loss,bn_1_acc,bn_1_val_acc,bn_1_loss,bn_1_val_loss
0,0.10136217623949051,0.10016025602817535,6.401560190396431,2.599882517105494,0.12598156929016113,0.10006009787321091,6.17225160231957,2.728799642660679
1,0.10058093070983887,0.09985977411270142,2.37921325977032,2.311800718307495,0.30971553921699524,0.13341346383094788,2.008868993856968,2.778114141562046
2,0.10028044879436493,0.09985977411270142,2.3125052843338403,2.3075259832235484,0.41925081610679626,0.39593347907066345,1.8406562634003467,2.0493910557184463
3,0.10056089609861374,0.09995993226766586,2.3115924052703076,2.3083394918686304,0.4941105842590332,0.40054085850715637,1.7987296569041717,2.3672863153310924
4,0.10044070333242416,0.09995993226766586,2.311589813232422,2.307874392240475,0.5293269157409668,0.3962339758872986,1.835212816336216,2.3383955710973496
5,0.09975961595773697,0.09995993226766586,2.3115112500313,2.3083470845833802,0.5481970906257629,0.35036057233810425,1.8392084916432698,2.781451640984951
6,0.10086137801408768,0.09995993226766586,2.311307447384565,2.308938368772849,0.5645632743835449,0.42437902092933655,1.854015979400048,2.303008128435184
7,0.10090143978595734,0.09995993226766586,2.311550142826178,2.309880941342085,0.571794867515564,0.23707932233810425,1.869166275171133,3.798955208215958
8,0.10006009787321091,0.09995993226766586,2.3114074792617405,2.3095765786293225,0.5789663195610046,0.3469551205635071,1.8974230099947025,3.5475445099366016
9,0.10062099248170853,0.09975961595773697,2.3114090320391534,2.3104641070732703,0.5947115421295166,0.42027243971824646,1.8866448322931926,2.575069085145608
10,0.10084134340286255,0.10006009787321091,2.311425092892769,2.311247691130027,0.5878806114196777,0.38571715354919434,1.9205622330690042,3.009893307319054
11,0.10028044879436493,0.09985977411270142,2.311426481833825,2.3109037448198366,0.5861979126930237,0.37580129504203796,1.9231331458458534,2.5090729028750687
12,0.10076121985912323,0.10006009787321091,2.311393908965282,2.311738454378568,0.589262843132019,0.30979567766189575,1.9380540346487976,2.881672351788252
13,0.10116185992956161,0.10016025602817535,2.311712460640149,2.3122721574245353,0.5882411599159241,0.4715544879436493,1.922058748587584,2.2479598705585184
14,0.09969951957464218,0.10006009787321091,2.311347999328222,2.3117499351501465,0.5926081538200378,0.2535056173801422,1.9343732338685256,4.135548750559489
15,0.10058093070983887,0.10016025602817535,2.3116415635133403,2.312064745487311,0.588321328163147,0.4250801205635071,1.9284221086746607,2.2996246936993723
16,0.10082131624221802,0.10006009787321091,2.311683898094373,2.3120195743365164,0.5935096144676208,0.4149639308452606,1.927070332184816,2.4204587447337613
17,0.1006009578704834,0.09975961595773697,2.311505387379573,2.311632376450759,0.5959334969520569,0.3904246687889099,1.9421479005080002,2.5422119238437753
18,0.10024038702249527,0.10006009787321091,2.3114633670220006,2.3118817378313112,0.5890224575996399,0.37710335850715637,1.9639211648549788,2.4258364408444137
19,0.10046073794364929,0.10176282376050949,2.311526261843168,14.361700987204527,0.5961939096450806,0.4988982379436493,1.9121180051412339,2.1149347195258508
20,0.09883814305067062,0.10006009787321091,2.3084927754524425,2.307181395017184,0.6618189215660095,0.2808493673801422,1.594184639515021,2.6414186771099386
21,0.09755609184503555,0.09995993226766586,2.3080960090343767,2.3071850874485116,0.6769030690193176,0.5418669581413269,1.5231578521239453,1.8983466778046045
22,0.09965945780277252,0.10016025602817535,2.3078959196041793,2.3069732739375186,0.6861177682876587,0.2975761294364929,1.5160118372012408,3.081144828062791
23,0.09921874850988388,0.09995993226766586,2.3079683817349945,2.306250584431184,0.6904246807098389,0.24879807233810425,1.5221741370665722,3.5818739915505433
24,0.09817708283662796,0.10006009787321091,2.307988957869701,2.306427857814691,0.6926482319831848,0.5491786599159241,1.5391323352471376,1.9195246237974901
25,0.09891826659440994,0.09985977411270142,2.308039891414153,2.3062459505521336,0.694451093673706,0.30328527092933655,1.5425841796092499,2.902627034065051
26,0.09947916865348816,0.09995993226766586,2.30798998490358,2.305629461239546,0.6972956657409668,0.37700319290161133,1.5643824907449575,2.5841485537015476
27,0.0981370210647583,0.10006009787321091,2.308031612787491,2.305299373773428,0.6989383101463318,0.49098557233810425,1.561839240636581,2.3737418223650026
28,0.09865785390138626,0.09995993226766586,2.308071121802697,2.305140886551295,0.6980769038200378,0.46644631028175354,1.5601091262621758,2.3535388371883292
29,0.09891826659440994,0.10006009787321091,2.3080792317023646,2.305003814208202,0.7004006505012512,0.34685495495796204,1.56974630294702,2.9225126657730494
30,0.0981370210647583,0.10006009787321091,2.3079430017715845,2.304925460081834,0.6968549489974976,0.47576120495796204,1.5899663637845944,2.330523594831809
31,0.09791667014360428,0.10016025602817535,2.3080904312622854,2.3047647904127073,0.6988982558250427,0.27333733439445496,1.5854011236092984,3.45673934618632
32,0.09973958134651184,0.10006009787321091,2.308023084738316,2.3049326554322853,0.7006610631942749,0.3738982379436493,1.5856189660536937,2.722728888193766
33,0.09823717921972275,0.10006009787321091,2.3080212336320143,2.304572282693325,0.7032051086425781,0.5567908883094788,1.5822932127194527,1.9480895507029998
34,0.09785657376050949,0.09995993226766586,2.308034340540568,2.304396947224935,0.7032251358032227,0.42578125,1.5905342964025644,2.6122810229277
35,0.0989583358168602,0.10016025602817535,2.3079678058624267,2.3043787479400635,0.7034254670143127,0.4460136294364929,1.5892990314043485,2.4262924010937033
36,0.09871795028448105,0.09985977411270142,2.307997973759969,2.3043040373386483,0.7008012533187866,0.5192307829856873,1.60098585104331,2.1943439031258607
37,0.09745592623949051,0.09985977411270142,2.3080957926236665,2.3042712150475917,0.7030048370361328,0.3727964758872986,1.6060057578942715,2.511774014203976
38,0.0995793268084526,0.09995993226766586,2.3079112334129137,2.304505024200831,0.7070913314819336,0.40935495495796204,1.5859615008036296,2.446763760004288
39,0.09917868673801422,0.09975961595773697,2.3079777827629675,2.3044866109505677,0.7005809545516968,0.518629789352417,1.6045977445749136,2.165597053674551
40,0.09787660092115402,0.09995993226766586,2.3051989237467447,2.3046646057031093,0.759495198726654,0.588942289352417,1.338257484558301,1.7564131755095262
41,0.09869791567325592,0.10006009787321091,2.3051499831370816,2.304780458792662,0.768950343132019,0.6239984035491943,1.232650221311129,1.6869630905298085
42,0.09845753014087677,0.10016025602817535,2.3051158587137857,2.3046670021154942,0.7666065692901611,0.5774238705635071,1.2452367281302428,1.8130446764139028
43,0.09769631177186966,0.09965945780277252,2.3051277613028502,2.3047374211824856,0.7699919939041138,0.6505408883094788,1.2518546348963029,1.639238531772907
44,0.09865785390138626,0.10006009787321091,2.3051436570974495,2.3048036648676944,0.7727764248847961,0.6790865659713745,1.2685780678039942,1.5139559415670543
45,0.09887820482254028,0.09995993226766586,2.3051715043874887,2.3047063595209365,0.7766626477241516,0.5805288553237915,1.2653727983817076,1.9030309181946974
46,0.09777644276618958,0.10016025602817535,2.3051247022090813,2.3048546130840597,0.7752403616905212,0.6363180875778198,1.2785194574258267,1.7441306633827014
47,0.09849759936332703,0.09995993226766586,2.3051622341840696,2.3048132016108585,0.7777444124221802,0.6981169581413269,1.2804935932159425,1.5264648718711658
48,0.09893830120563507,0.09985977411270142,2.3051216907990284,2.3049247509393935,0.7768229246139526,0.6043669581413269,1.2853661903968223,1.8791386408683581
49,0.09791667014360428,0.10006009787321091,2.3051261437244905,2.304814778841459,0.781089723110199,0.6485376358032227,1.2726284393897422,1.6438257449712508
50,0.09809695184230804,0.09995993226766586,2.3051309903462727,2.3049590281951122,0.782111406326294,0.6675680875778198,1.2720873661530323,1.6283351672001374
51,0.09857772290706635,0.09985977411270142,2.305082191565098,2.3049309253692627,0.7800480723381042,0.6706730723381042,1.2873897723662548,1.6518368751574786
52,0.09831731021404266,0.10006009787321091,2.3050932223980243,2.304673683949006,0.7817307710647583,0.6380208134651184,1.29024342695872,1.7007061487589128
53,0.09835737198591232,0.10006009787321091,2.3051391100272154,2.3047705858181686,0.782151460647583,0.6770833134651184,1.2941931865154168,1.6789353444026067
54,0.09883814305067062,0.09995993226766586,2.3050773999629874,2.3046932770655704,0.7818710207939148,0.5574919581413269,1.2993748035186377,2.1013056070376663
55,0.0986177921295166,0.09995993226766586,2.305118329708393,2.3044049678704677,0.782892644405365,0.6365184187889099,1.292104551119682,1.7059628474406707
56,0.09757611900568008,0.10016025602817535,2.3051463885185046,2.304190715154012,0.7844551205635071,0.6778846383094788,1.293706780213576,1.634379701736646
57,0.09869791567325592,0.10006009787321091,2.305147194251036,2.3042222475394225,0.7855569124221802,0.6695713400840759,1.2931102061882997,1.6109101283244598
58,0.0983373373746872,0.09995993226766586,2.305140665249947,2.3040463496477175,0.7855769395828247,0.6620593070983887,1.3007027136973845,1.7375734005218897
59,0.09763621538877487,0.10006009787321091,2.305149693366809,2.303798706103594,0.786838948726654,0.6984174847602844,1.3052300697717911,1.5703398447770338
60,0.09949919581413269,0.10016025602817535,2.3039862473805743,2.303224050081693,0.8304086327552795,0.725661039352417,1.1161908669349474,1.34878160403325
61,0.09953926503658295,0.10006009787321091,2.3038226005358573,2.303196833683894,0.8364983797073364,0.7400841116905212,1.0178639849026998,1.3047843071130605
62,0.0992988795042038,0.10006009787321091,2.3038164615631103,2.303143097804143,0.8368790149688721,0.7679286599159241,1.0067050787118765,1.1892225100443914
63,0.09951923042535782,0.10006009787321091,2.3038105646769207,2.303148954342573,0.8363181352615356,0.7158453464508057,1.007574289578658,1.392848448875623
64,0.0995793268084526,0.10016025602817535,2.303818481396406,2.3031336772136197,0.8389623165130615,0.7894631624221802,1.0038019696871439,1.1575962045253851
65,0.09923878312110901,0.09985977411270142,2.303811821570763,2.3031393870329246,0.8386418223381042,0.6395232081413269,1.018043420253656,1.7180884404060168
66,0.09947916865348816,0.10006009787321091,2.3038048817561223,2.303123565820547,0.844330906867981,0.754807710647583,1.013009675955161,1.3204290316655085
67,0.0995793268084526,0.10016025602817535,2.303790438480866,2.303137271832197,0.8399038314819336,0.7234575152397156,1.0312597436782642,1.4396368784782214
68,0.09931890666484833,0.09985977411270142,2.30379547950549,2.3031010016416893,0.8428084850311279,0.7222555875778198,1.02655571607443,1.4032535736377423
69,0.09937900304794312,0.09985977411270142,2.3038095315297444,2.3031029334435096,0.8405649065971375,0.7367788553237915,1.0417110935235634,1.3774768542020748
70,0.10008012503385544,0.10006009787321091,2.3037704859024437,2.3031094135382237,0.8421875238418579,0.7503004670143127,1.0439530880023271,1.3517488027230287
71,0.09945913404226303,0.09985977411270142,2.3037968928997334,2.3030772392566385,0.844491183757782,0.7700320482254028,1.0382304601180248,1.2782413837237236
72,0.09965945780277252,0.09995993226766586,2.3037914557334704,2.303063074747721,0.8466346263885498,0.7549078464508057,1.038658675780663,1.3415980063951933
